id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A01x5888829,A01,24.2585749271283,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x5919321,A01,25.999973303013,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x5943430,A01,27.2888873031997,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x5997366,A01,27.7074779807912,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6159390,A01,28.1262604693305,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,-,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6198147,A01,28.9747444954951,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,-,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6203833,A01,29.393526954242,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,-,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6292908,A01,29.8123525624797,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,-,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6367043,A01,30.2311782003992,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6378372,A01,30.6498559088509,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6465169,A01,31.068490489572,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6568062,A01,31.9167305299672,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6758563,A01,32.3353651106882,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6889347,A01,32.7540428340609,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x6941758,A01,33.1727205573967,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7228007,A01,33.5913982777098,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7382304,A01,34.0100760010824,AA,AA,AA,BB,BB,AA,BB,BB,AA,-,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7489607,A01,34.4287105878476,AA,AA,AA,BB,BB,BB,BB,BB,AA,-,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7722631,A01,35.2769325582882,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7876881,A01,35.2769512267808,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7657237,A01,35.455322445692,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7975940,A01,36.5701506995032,AA,AA,AA,BB,BB,-,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8029418,A01,37.0175041977776,AA,AA,AA,BB,BB,-,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8047577,A01,38.3997104774046,AA,AA,AA,BB,BB,-,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8057967,A01,38.8471309255022,AA,AA,AA,BB,BB,-,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8186237,A01,39.2946448900205,AA,AA,AA,BB,BB,-,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8348377,A01,39.7421588540483,AA,AA,AA,BB,BB,-,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8409488,A01,40.1896390010941,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x8479578,A01,41.0161455157318,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
